ClienteNo;Cidade;Idade;Sexo;EstadoCivil;NumeroFilhos;Escolaridade;Ocupacao;AreaAtuacao;NivelGerencial;TipoResidencia;CondicaoResidencia;ValorImovel;NoAutomoveis;Computador;PrimeiraCompra
1613;5;40;2;1;0;2;1;7;2;2;2;2;1;2;74,05
1614;8;31;2;1;0;2;7;0;2;1;2;1;0;2;104,98
1615;4;28;1;1;2;2;0;5;2;2;2;2;0;2;99,33
1616;5;41;1;3;3;3;3;4;4;2;2;3;1;2;38,05
1617;5;39;2;3;0;3;0;5;4;3;2;2;2;2;45,76
1618;5;28;2;1;0;0;6;5;2;2;1;1;0;2;103,31
1619;9;48;2;3;1;3;2;1;5;3;2;3;1;2;54,63
1620;2;23;2;1;0;2;7;0;2;1;2;1;1;2;79,59
1621;2;40;2;3;0;3;3;6;4;3;2;3;1;2;39,64
1622;9;53;1;3;1;3;1;2;5;3;3;3;1;2;18,06
1623;7;41;2;3;0;2;6;8;3;3;2;3;1;2;51,85
1624;9;45;1;3;2;3;5;6;5;3;3;3;1;2;36,95
1625;10;44;2;3;0;3;4;3;4;2;2;3;1;2;52,09
1626;5;42;1;3;0;2;3;8;3;2;2;2;1;2;52,57
1627;2;25;2;1;0;2;7;0;2;2;1;1;0;1;75,37
1628;7;33;2;1;0;2;4;7;2;2;2;2;1;2;69,03
1629;7;28;1;1;0;3;5;5;2;2;1;2;0;2;65,37
1630;5;26;1;1;1;2;2;1;2;1;2;1;0;2;70,65
1631;9;45;1;3;0;4;3;9;6;3;3;4;2;2;25,59
1632;6;26;2;1;0;0;3;5;2;1;1;1;0;2;84,34
1633;10;36;2;1;0;2;0;8;2;2;2;1;0;2;42,53
1634;8;38;2;2;2;3;0;4;5;2;2;3;1;2;32,07
1635;2;34;1;1;3;2;4;7;2;1;2;1;0;2;72,51
1636;7;32;1;1;0;2;3;6;2;1;1;1;0;2;85,29
1637;9;45;2;3;0;4;6;4;6;3;4;3;2;2;15,09
1638;10;34;2;3;1;3;4;1;4;2;3;3;2;1;37,11
1639;2;34;2;2;0;3;5;6;3;2;2;3;0;2;69,82
1640;7;45;1;2;0;3;6;1;4;3;3;3;1;1;46,76
1641;4;44;1;3;0;3;6;8;5;3;4;3;1;2;35,67
1642;5;54;1;4;0;4;4;3;7;3;4;4;3;2;16,5
1643;8;50;1;1;1;3;3;8;4;3;2;3;1;1;47,92
1644;8;32;2;1;0;3;1;5;3;2;2;2;1;2;49,25
1645;9;46;1;2;0;3;3;8;4;3;3;3;1;2;31,79
1646;9;44;2;3;0;3;1;8;4;3;2;3;1;2;23,39
1647;9;34;2;2;1;3;2;2;3;2;3;3;1;2;56,62
1648;4;40;2;3;0;2;5;1;4;3;2;3;1;1;35,48
1649;8;51;2;3;0;4;4;3;7;3;3;5;3;2;17,3
1650;5;38;1;3;0;3;3;4;4;3;2;3;1;2;35,21
1651;4;35;2;1;0;3;2;7;3;2;2;2;0;2;50,52
1652;2;63;1;4;1;4;4;9;7;3;4;5;3;2;13,63
1653;7;60;2;4;0;4;4;6;7;3;4;4;2;2;0
1654;4;42;2;1;1;2;1;8;3;2;2;2;1;2;54,98
1655;2;47;2;3;0;3;6;1;5;3;2;3;2;2;56,72
1656;9;55;2;4;0;4;4;8;7;3;4;4;3;1;0
1657;10;37;2;1;0;3;6;4;3;2;2;2;1;2;52,97
1658;4;49;2;3;0;3;2;4;4;3;3;3;1;2;37,2
1659;8;41;1;2;0;3;5;4;4;3;3;2;1;1;35,55
1660;5;58;2;4;1;4;4;6;7;3;4;5;3;1;9,74
1661;9;56;2;3;0;3;2;1;6;3;3;3;2;2;18,4
1662;10;36;2;2;1;3;3;9;3;2;2;2;0;1;47,83
1663;2;56;1;3;1;4;2;8;6;3;4;4;1;2;26,49
1664;6;28;2;1;0;1;2;6;2;2;2;2;0;1;66,46
1665;2;26;2;1;0;0;6;0;2;2;1;1;0;2;116,2
1666;8;33;1;1;2;3;1;8;3;2;1;2;0;2;70,26
1667;4;35;1;2;0;3;2;5;3;2;2;2;1;1;58,17
1668;2;51;2;3;0;3;3;4;4;3;2;2;1;2;53,24
1669;4;32;2;2;0;2;3;0;3;2;2;2;1;2;63,47
1670;4;41;1;3;0;3;1;3;3;2;2;2;0;2;70,53
1671;2;27;2;1;2;2;6;6;2;2;1;2;0;2;86,02
1672;9;63;2;3;0;4;4;7;7;3;4;5;3;2;7,04
1673;2;30;1;1;1;1;6;0;2;1;2;1;0;2;69,34
1674;5;29;1;1;0;2;7;0;2;2;2;2;0;1;89,24
1675;9;47;2;3;0;3;2;2;5;3;3;4;1;2;23,85
1676;4;43;2;3;0;3;3;3;4;3;3;2;2;2;41,84
1677;4;42;2;3;0;3;3;6;5;3;3;3;1;2;15,48
1678;5;34;1;1;1;2;1;3;2;2;2;2;0;1;66,05
1679;2;63;2;3;2;4;4;8;7;3;4;4;3;2;12,47
1680;10;43;1;3;0;3;6;6;4;3;2;3;1;2;50,58
1681;4;56;1;4;0;4;4;8;7;3;3;4;2;2;24,5
1682;7;35;2;1;0;3;3;5;3;3;2;2;1;2;70,34
1683;3;38;2;2;0;3;2;3;3;2;2;2;1;2;66,02
1684;5;27;2;1;0;2;3;1;2;1;2;1;1;2;75,21
1685;4;32;2;1;2;2;2;0;2;3;2;2;1;2;83,81
1686;2;42;2;3;1;2;6;7;3;3;2;2;1;2;51,21
1687;4;33;1;1;3;2;0;8;2;1;2;2;1;2;78,98
1688;8;23;2;1;0;0;3;4;2;1;1;1;0;2;122,24
1689;8;43;2;3;1;3;3;3;4;2;2;4;2;1;35,86
1690;4;49;1;3;0;3;2;7;5;3;4;4;2;2;29,75
1691;10;43;2;2;0;3;5;0;4;3;2;2;1;1;53,4
1692;10;29;1;1;0;2;3;4;3;2;2;2;1;2;62,53
1693;9;40;1;1;0;3;6;3;3;2;2;2;1;2;76,86
1694;7;54;2;4;0;3;3;1;6;3;3;4;3;2;31,23
1695;6;38;2;1;1;3;2;4;3;2;2;2;0;1;70,06
1696;10;46;2;3;2;3;1;2;5;3;4;4;1;2;26,92
1697;5;52;2;3;2;3;3;2;6;3;3;4;1;2;27,11
1698;5;40;2;1;0;3;3;0;4;3;2;4;2;2;34,3
1699;4;44;1;3;0;2;5;5;4;3;3;3;2;2;27,33
1700;3;22;1;1;1;0;7;0;2;2;1;1;0;2;105,62
1701;6;52;2;3;0;3;4;4;7;3;4;4;2;2;7,96
1702;8;34;2;1;0;3;7;0;2;2;2;2;0;2;60,63
1703;2;42;2;3;0;3;3;8;4;2;2;3;1;2;42,17
1704;8;36;2;1;0;2;3;2;2;2;2;2;1;1;79,36
1705;5;48;2;1;0;3;3;1;4;2;2;3;1;2;35,77
1706;3;48;1;4;0;3;3;1;5;3;3;3;2;2;21,26
1707;8;36;2;2;3;3;4;5;3;2;2;2;1;2;35,66
1708;4;50;2;3;0;3;2;1;5;3;3;3;1;1;31,98
1709;10;30;1;1;2;2;3;3;2;2;2;2;1;2;79,51
1710;10;37;2;1;0;2;2;5;3;2;2;2;1;2;61,45
1711;8;48;2;3;3;3;6;0;5;3;2;3;3;2;30,14
1712;5;43;2;3;0;2;6;3;3;2;3;2;1;2;58,12
1713;8;58;1;3;0;4;4;8;7;3;4;4;3;2;28,52
1714;6;54;1;3;0;3;3;7;5;3;2;3;1;2;36,02
1715;8;36;2;1;0;3;2;7;3;2;2;2;1;2;81,66
1716;9;45;2;3;0;3;3;7;4;3;3;2;1;2;62,04
1717;9;29;1;1;1;2;3;3;2;2;2;1;0;2;80,68
1718;5;21;2;1;0;1;2;1;2;2;1;1;0;2;118,12
1719;6;47;2;2;1;3;2;9;4;3;3;3;1;2;32,58
1720;2;31;2;1;0;2;2;0;2;1;1;2;0;2;74,89
1721;9;43;1;3;3;2;3;7;3;2;2;3;0;2;82,17
1722;2;57;2;3;0;3;5;7;5;3;3;3;1;2;26,03
1723;7;24;2;1;0;1;3;6;2;2;2;1;0;2;104,29
1724;2;30;2;1;1;2;4;4;3;2;2;1;1;2;76,29
1725;2;40;1;2;2;3;3;0;3;3;3;2;1;2;61,85
1726;5;60;1;4;2;4;4;7;7;3;4;5;2;2;11,23
1727;5;36;1;1;0;2;6;6;3;2;2;2;0;2;73,17
1728;8;55;2;3;0;4;3;2;5;3;4;3;2;2;23,46
1729;5;39;2;3;0;3;2;9;3;2;2;2;1;1;47,02
1730;2;52;2;4;0;4;4;1;7;3;3;5;3;2;0
1731;9;28;1;1;0;3;1;8;2;2;2;1;0;2;78,12
1732;10;57;1;4;0;4;4;6;7;3;4;3;3;2;13,29
1733;6;24;1;1;0;2;2;7;2;2;2;2;0;2;101,24
1734;9;40;2;3;2;3;3;8;4;3;2;3;1;2;35,41
1735;3;57;2;3;0;3;6;6;6;3;3;3;2;2;20,53
1736;2;40;2;3;1;3;3;7;3;2;2;2;1;2;44,32
1737;8;42;1;1;0;3;0;9;3;2;3;2;1;2;69,09
1738;2;44;2;1;0;3;1;4;4;2;3;3;1;2;28,03
1739;5;49;2;3;2;3;3;6;5;3;3;2;1;1;31,68
1740;10;44;2;2;0;3;3;7;3;2;2;3;1;2;61,22
1741;8;34;2;2;0;3;6;8;3;2;2;1;0;2;31,73
1742;3;31;2;1;2;2;6;6;2;1;2;2;0;2;82,05
1743;10;39;1;1;3;2;3;0;3;2;2;2;0;2;67,44
1744;10;46;2;2;0;3;2;1;3;2;3;2;1;2;27,57
1745;9;38;2;2;0;3;1;6;3;2;2;3;1;2;57,97
1746;8;49;1;3;0;3;2;2;5;3;3;4;1;2;29,44
1747;2;37;2;1;0;2;7;0;2;2;2;2;0;2;75,47
1748;5;59;2;4;0;4;4;1;7;3;4;4;3;2;29,65
1749;8;30;2;1;0;2;6;6;3;2;2;2;1;1;39,17
1750;10;28;2;1;0;3;5;1;3;2;2;1;0;2;43,99
1751;8;42;2;2;0;2;6;2;3;2;2;3;1;2;57,68
1752;6;27;2;1;0;1;4;5;2;2;2;1;0;2;89,08
1753;7;34;2;1;4;2;3;1;2;2;2;2;1;2;43,5
1754;6;44;2;3;0;3;1;7;4;2;3;2;1;2;17,47
1755;2;56;1;3;1;3;4;6;6;3;4;5;1;2;18,65
1756;8;61;2;4;1;4;4;8;7;3;4;4;3;2;11,88
1757;4;31;2;1;0;1;5;4;2;2;2;2;0;2;72,37
1758;10;18;2;1;0;0;6;4;2;1;1;1;0;2;123,72
1759;8;42;2;3;2;3;5;2;3;2;2;2;1;1;59,41
1760;3;29;1;1;2;2;1;8;2;2;1;1;0;1;55
1761;8;37;2;2;3;3;3;1;3;2;2;2;1;2;53,09
1762;7;52;1;3;0;3;4;4;6;3;3;3;2;2;8,95
1763;9;32;2;1;0;2;2;7;2;1;2;2;0;2;79,93
1764;3;44;2;3;0;2;5;1;3;2;2;3;1;2;50,15
1765;5;22;2;1;0;0;7;0;2;1;1;1;0;2;110,43
1766;2;48;1;3;0;3;3;2;4;2;2;2;1;2;24,62
1767;9;23;1;1;0;0;2;9;2;1;2;1;0;2;103,69
1768;7;38;1;2;3;3;5;9;3;2;2;3;1;2;79,07
1769;2;34;2;3;2;3;3;4;3;2;2;2;1;2;45,52
1770;2;46;2;3;0;2;2;7;3;2;2;2;1;2;48,48
1771;6;41;1;1;2;2;1;0;3;3;2;2;1;1;51,16
1772;7;33;2;1;0;2;2;5;2;1;2;2;0;1;75,69
1773;9;35;1;3;1;3;1;5;4;3;2;3;1;2;57,9
1774;7;35;2;1;0;2;4;9;2;2;2;2;0;1;40,2
1775;9;47;1;2;4;3;1;4;4;2;2;3;2;2;47,62
1776;9;33;2;1;0;2;6;8;3;2;2;2;1;2;68,98
1777;5;40;2;1;2;3;3;2;4;3;2;3;1;2;41,06
1778;8;38;1;2;1;3;3;5;3;2;2;2;1;2;69,15
1779;7;36;1;2;0;2;6;9;3;2;2;2;1;1;53,79
1780;9;45;1;3;4;2;2;2;3;2;2;2;1;2;38,65
1781;7;41;2;3;0;3;6;9;5;3;4;2;1;2;24,55
1782;2;34;2;1;0;2;6;3;3;2;2;1;1;2;63,56
1783;7;47;2;2;0;3;2;2;3;2;2;2;1;2;67,79
1784;8;32;2;1;0;2;1;6;2;1;2;2;0;2;57,26
1785;8;42;2;3;0;3;2;7;3;2;2;2;1;1;52,14
1786;8;36;2;2;0;2;4;5;2;2;2;1;1;2;64,37
1787;4;54;2;4;0;4;2;8;6;3;3;3;2;2;16,2
1788;7;38;1;1;0;3;3;4;3;3;3;2;0;2;41,65
1789;6;50;1;3;2;3;3;8;4;3;3;2;1;2;50,34
1790;6;27;2;1;0;2;4;2;2;2;1;1;0;2;63,63
1791;3;37;2;1;0;2;1;9;3;2;2;3;1;2;52,61
1792;9;24;1;1;1;1;2;9;2;1;1;2;0;2;111
1793;5;32;2;1;0;2;6;3;3;2;2;2;1;2;28,59
1794;5;36;2;1;0;2;3;7;2;2;2;2;1;2;88,91
1795;7;37;2;1;0;2;3;6;2;2;2;1;0;2;81,17
1796;5;33;2;1;0;3;4;4;2;1;1;2;0;2;74,99
1797;5;40;2;2;1;2;3;0;3;2;2;2;0;2;53,69
1798;10;24;2;1;2;2;5;1;2;2;2;1;0;2;84,97
1799;8;45;1;3;0;4;3;4;6;2;4;4;2;2;20,08
1800;6;27;2;1;0;2;4;4;2;2;2;1;1;1;105,73
1801;4;30;2;1;0;2;2;2;2;2;2;1;0;1;48,66
1802;2;45;2;3;1;4;6;7;5;2;3;3;3;2;38,85
1803;3;39;2;3;0;3;1;4;3;2;2;2;1;2;49,62
1804;10;46;2;3;2;4;2;5;5;3;4;3;2;2;39,46
1805;8;51;2;1;2;3;2;7;4;2;2;3;1;2;70,98
1806;4;30;2;1;0;3;3;9;2;2;1;2;0;2;61,62
1807;7;42;1;3;0;3;1;3;3;2;2;3;1;1;44,45
1808;5;22;2;1;2;2;2;8;2;1;1;1;0;2;115,21
1809;6;21;2;1;0;2;2;4;2;1;1;2;0;2;83,92
1810;5;35;2;3;0;3;3;2;4;3;3;3;1;2;12,79
1811;5;21;2;1;0;1;6;4;2;1;2;1;0;1;84,52
1812;5;37;2;2;0;3;2;9;4;3;3;2;1;2;29,75
1813;5;33;2;1;1;3;3;0;3;3;3;2;1;2;59,66
1814;4;35;1;1;0;2;7;0;2;2;2;2;0;1;63,4
1815;2;51;2;3;0;3;2;3;4;3;2;3;1;2;40,45
1816;7;34;2;1;2;3;1;2;3;2;2;2;1;2;58,71
1817;8;39;2;1;0;3;4;3;3;3;2;2;1;2;22,05
1818;2;43;1;4;0;4;3;2;5;3;3;3;1;2;23,13
1819;9;41;2;1;1;3;3;4;3;2;2;2;1;1;40,86
1820;2;51;2;3;2;3;3;8;5;3;2;3;3;2;56,76
1821;10;29;2;1;1;2;3;5;2;2;2;1;0;2;72,07
1822;8;46;2;4;0;4;4;6;7;3;4;5;3;2;11,8
1823;3;40;2;2;0;3;2;8;3;2;2;2;0;2;54,05
1824;3;30;2;1;0;2;7;0;2;2;2;2;0;2;53,48
1825;5;37;2;3;0;2;6;1;3;2;2;2;0;2;60,45
1826;9;42;1;1;0;3;6;1;3;3;2;2;0;2;46,48
1827;8;39;2;3;0;3;3;5;4;3;2;2;1;2;65,29
1828;2;52;2;3;0;3;3;6;5;3;3;3;1;2;72,25
1829;4;45;2;3;4;2;2;6;3;2;2;2;1;1;23,54
1830;9;38;2;3;0;3;3;5;3;3;3;4;1;1;53,63
1831;8;49;2;3;0;3;6;4;5;3;3;3;3;2;26,34
1832;4;39;2;3;1;3;3;5;3;2;2;3;0;2;46,15
1833;2;36;1;3;2;2;2;8;3;2;2;2;1;1;62,11
1834;7;44;2;2;0;3;2;4;5;3;3;3;2;2;31,49
1835;9;42;2;3;0;2;3;4;3;3;2;3;1;1;61,7
1836;9;24;2;1;0;2;2;4;2;2;2;2;0;2;60,66
1837;7;54;2;4;0;4;4;5;7;3;3;4;3;2;0
1838;9;31;1;1;1;2;3;6;3;1;2;2;1;2;70,37
1839;7;40;2;3;0;3;2;7;3;2;2;2;1;2;52,99
1840;7;31;2;1;0;2;2;4;2;1;2;2;1;2;62,81
1841;9;42;1;3;2;3;1;2;4;3;3;4;1;2;34,54
1842;10;27;2;1;0;2;4;4;2;2;2;2;0;1;109,01
1843;6;28;2;1;1;1;3;5;2;1;2;2;0;2;75,31
1844;4;44;2;3;0;4;2;5;5;3;3;2;1;1;37,23
1845;9;61;1;3;0;3;3;6;6;3;3;3;3;2;21,11
1846;8;38;2;2;2;3;1;5;3;2;2;3;1;2;42,47
1847;10;42;2;1;0;3;3;4;3;2;2;2;1;2;42,91
1848;9;23;2;1;0;1;6;2;2;1;2;2;0;2;103,6
1849;8;46;1;3;0;3;2;1;6;3;3;4;2;1;24,28
1850;10;40;1;2;0;3;2;8;4;2;3;2;1;2;25,96
1851;4;39;2;3;2;3;1;6;3;2;2;3;1;2;49,56
1852;9;48;1;2;0;3;3;6;4;3;3;4;2;2;39,11
1853;4;37;2;3;0;3;3;8;4;2;2;3;1;1;49,16
1854;9;39;2;1;0;2;4;6;3;2;2;2;0;2;66,17
1855;9;36;1;1;0;3;4;8;3;2;2;2;1;2;69,41
1856;9;50;2;2;0;3;5;3;4;2;2;2;1;1;45,03
1857;5;41;2;3;0;3;3;6;3;2;2;3;0;2;45,39
1858;10;41;1;3;2;3;5;4;4;3;3;2;1;2;21,5
1859;7;36;2;2;2;3;3;5;3;2;2;2;1;2;46,13
1860;5;46;1;3;2;3;1;6;3;2;3;1;1;1;70,31
1861;5;28;2;1;0;2;7;0;2;2;2;2;0;1;57,15
1862;2;34;2;1;0;3;3;7;2;2;2;1;0;2;78,61
1863;2;40;1;2;1;3;3;8;3;2;2;2;1;2;45,12
1864;6;53;2;3;1;3;3;0;6;3;3;3;2;2;16,46
1865;8;59;2;4;0;4;4;8;7;3;3;5;3;2;15,29
1866;6;24;2;1;0;1;3;9;2;1;1;1;0;2;101,94
1867;4;42;2;2;2;3;1;4;4;2;3;2;1;2;28,82
1868;7;31;2;2;1;3;6;3;3;2;2;3;1;2;55,49
1869;4;38;2;1;1;2;2;3;3;2;2;2;0;2;72,89
1870;9;32;2;1;0;2;7;0;2;2;2;2;0;2;68,81
1871;6;51;2;4;0;3;6;4;6;2;3;5;1;2;19,25
1872;5;37;2;3;1;3;2;2;3;2;2;2;1;1;38,51
1873;2;61;1;4;0;4;4;4;7;3;4;5;3;2;19,75
1874;3;49;2;2;3;3;3;4;5;3;3;3;2;2;15,14
1875;9;32;2;3;2;2;3;0;3;2;2;2;1;2;64,86
1876;4;38;1;1;0;2;3;3;3;3;3;2;1;1;72,72
1877;8;40;2;1;1;2;4;6;3;1;2;1;1;2;65,08
1878;8;35;1;1;0;2;3;4;2;1;2;2;1;2;53,47
1879;7;52;2;3;3;3;3;8;6;3;4;3;2;2;23,1
1880;5;47;1;3;0;3;2;3;4;3;4;3;2;2;52,78
1881;2;20;1;1;0;1;6;5;2;1;2;1;0;2;82,94
1882;10;44;2;3;0;4;0;3;6;3;3;3;1;2;36,67
1883;7;36;1;1;0;3;5;0;3;3;2;2;1;2;73,51
1884;2;31;2;1;4;0;7;0;2;1;1;1;0;2;82,48
1885;6;32;1;1;2;3;4;5;3;2;3;2;0;2;64,51
1886;4;35;2;1;2;3;5;7;3;2;2;2;1;1;48,43
1887;9;30;1;1;0;1;7;0;2;2;1;1;0;2;77,75
1888;2;45;1;2;2;2;0;2;3;2;2;3;0;1;49,11
1889;5;50;1;3;0;3;6;8;5;3;3;3;1;2;40,79
1890;9;36;2;1;2;3;3;6;3;2;2;3;1;1;45,66
1891;5;40;2;3;1;3;3;3;3;2;2;3;1;2;74,11
1892;7;33;2;2;1;2;3;2;3;2;2;2;0;2;50,14
1893;8;25;2;1;0;1;7;0;2;2;1;1;0;2;116,74
1894;9;26;1;1;1;2;5;2;3;2;2;3;0;2;54,62
1895;9;38;2;1;2;2;3;7;3;3;2;2;1;2;85,93
1896;4;26;2;1;0;2;3;2;2;2;2;2;1;2;67,55
1897;6;31;1;1;0;3;3;4;2;2;2;1;0;2;67,21
1898;5;29;2;2;0;3;2;4;2;1;2;2;1;2;47,06
1899;5;46;1;3;0;3;3;3;3;3;2;3;1;1;40,89
1900;3;38;1;2;0;3;3;4;3;2;2;2;1;2;60,71
1901;9;31;2;1;0;2;7;0;2;1;2;2;0;1;81,8
1902;5;27;2;1;2;2;4;2;3;1;2;2;1;2;52,16
1903;5;32;2;1;0;2;7;0;2;2;2;2;0;2;70,81
1904;3;30;2;1;0;2;7;0;2;2;1;2;1;2;79,3
1905;8;39;2;1;2;3;3;3;3;2;2;3;1;2;67,4
1906;10;42;2;2;0;3;3;5;4;3;3;3;0;2;45,45
1907;7;34;2;1;1;2;5;8;3;2;2;2;1;2;69,06
1908;9;37;2;3;0;3;3;6;3;2;2;2;1;2;48,16
1909;7;23;2;1;0;1;7;0;2;1;1;1;0;2;92,16
1910;4;47;2;2;0;3;2;5;5;2;2;3;1;1;22,9
1911;10;36;1;2;2;2;4;8;3;2;2;2;1;2;43,93
1912;9;30;1;1;0;2;6;0;2;2;1;2;0;2;65,83
1913;9;54;1;3;2;4;4;2;6;3;3;4;3;2;13,82
1914;4;63;1;4;0;4;4;7;7;3;4;5;3;2;26,55
1915;6;23;1;1;0;0;7;0;2;1;1;1;0;1;120,53
1916;2;40;2;3;0;3;2;5;5;3;2;3;1;2;41,83
1917;9;28;1;1;0;2;2;4;2;2;2;2;0;2;84,3
1918;3;31;2;3;3;1;4;1;2;2;2;2;0;1;108,44
1919;4;46;1;3;0;3;4;3;3;2;2;2;2;1;38,37
1920;6;48;1;3;0;3;3;3;5;3;3;2;1;2;28,91
1921;5;57;1;3;0;4;3;5;6;3;3;5;3;2;18,57
1922;9;35;1;1;0;2;5;2;3;2;2;2;1;2;37,44
1923;10;57;2;4;0;4;4;3;7;3;4;3;3;1;7,47
1924;8;45;2;3;0;3;1;8;5;3;3;3;2;2;47,78
1925;9;32;2;1;4;1;7;0;2;1;1;1;0;2;103,99
1926;8;41;2;3;1;3;6;3;4;2;3;3;1;1;31,14
1927;3;39;1;1;0;2;3;8;3;2;2;2;1;2;71,41
1928;2;47;1;3;0;4;2;3;5;3;3;4;2;1;25,21
1929;5;28;2;2;1;2;4;2;3;3;2;2;1;2;51,02
1930;6;33;2;3;0;3;3;0;4;2;2;2;1;2;53,18
1931;2;26;2;2;0;2;3;8;2;2;2;2;0;2;72,56
1932;10;49;2;3;0;4;1;8;5;3;3;3;1;2;18,1
1933;6;28;2;1;0;2;3;1;2;2;2;1;0;2;41,25
1934;5;25;2;1;1;2;2;7;2;2;2;1;0;2;76,76
1935;7;32;1;1;0;2;7;0;2;2;2;2;0;2;77,31
1936;7;53;2;3;1;3;3;1;6;3;4;4;1;2;0
1937;6;57;1;3;2;4;4;0;7;3;4;4;2;1;19,64
1938;8;37;2;1;2;3;3;9;3;2;2;2;1;1;72,69
1939;2;23;2;1;0;1;1;3;2;1;1;1;0;2;97,28
1940;10;35;2;2;1;3;1;7;4;2;3;2;1;2;56,36
1941;9;44;1;1;0;2;0;8;3;2;2;2;1;2;70,72
1942;2;50;2;4;0;4;2;9;6;3;4;4;3;2;13,21
1943;9;44;2;4;4;4;6;1;6;3;3;4;1;2;14,81
1944;5;21;1;1;0;2;1;1;2;1;2;1;0;2;93,2
1945;4;41;2;3;1;3;1;4;3;2;2;3;1;2;60,26
1946;6;27;1;1;0;0;7;0;2;1;2;1;0;1;99,6
1947;4;50;1;1;2;2;3;9;3;2;2;2;1;2;74,16
1948;2;28;1;1;1;2;2;5;2;2;2;2;0;2;46,36
1949;6;28;1;1;0;2;6;4;3;3;2;2;1;1;67,59
1950;10;44;1;3;1;3;1;5;5;3;3;4;1;2;47,18
1951;9;49;2;3;0;3;6;5;6;3;4;4;2;1;25,13
1952;9;31;2;2;2;1;3;2;3;2;2;2;1;2;78,57
1953;4;48;1;3;1;3;3;3;6;3;4;4;2;2;32,04
1954;3;62;2;3;0;4;4;3;7;3;4;5;3;2;9,39
1955;9;34;2;2;0;2;5;5;3;2;2;2;1;2;60,88
1956;3;44;1;2;0;2;2;7;3;2;2;2;0;2;63,34
1957;9;35;2;1;0;2;2;0;2;2;2;1;0;2;70,4
1958;9;28;2;1;0;1;1;8;2;1;1;2;0;1;72,36
1959;4;64;2;4;0;4;4;4;7;3;4;4;3;2;0
1960;10;52;1;1;0;3;3;4;4;3;2;2;1;1;58,98
1961;8;49;1;3;0;3;3;5;4;3;3;3;2;1;61,87
1962;10;61;2;4;0;4;4;4;7;3;4;4;3;1;15,86
1963;9;42;2;3;3;3;3;1;3;2;2;2;1;2;46,45
1964;7;38;2;3;0;3;2;9;3;2;2;2;1;2;46,29
1965;2;38;1;3;2;2;6;2;3;3;2;2;1;1;52,33
1966;2;57;2;3;0;3;3;4;4;3;2;3;1;2;33,72
1967;9;34;2;1;0;3;4;9;2;2;2;2;1;2;87,92
1968;3;52;1;4;1;4;2;6;6;3;4;4;1;2;29,6
1969;8;37;1;2;0;2;5;8;3;2;2;2;1;2;43,6
1970;3;46;2;3;2;3;6;6;6;3;4;5;2;1;12,15
1971;6;30;2;1;0;2;3;2;3;2;2;1;0;2;76,03
1972;7;51;2;4;1;4;4;9;7;3;4;4;2;2;17,15
1973;9;48;1;3;0;3;3;8;5;3;3;3;1;2;27,46
1974;4;48;1;3;2;4;4;4;5;2;3;3;1;1;27,94
1975;6;49;2;3;2;3;5;5;5;3;4;4;1;2;31,09
1976;2;44;1;2;2;3;2;4;4;3;2;3;1;2;45
1977;9;35;2;1;1;3;2;7;3;3;2;3;1;2;40,02
1978;9;19;1;1;1;0;3;4;2;1;1;1;0;2;137,78
1979;8;25;1;2;1;3;1;5;3;2;2;2;0;2;51,17
1980;5;35;2;2;0;3;0;3;4;3;3;2;1;2;28,11
1981;8;39;1;2;0;2;6;4;3;2;2;2;1;2;73,1
1982;2;32;1;1;0;1;3;4;2;1;2;2;1;2;73,62
1983;5;49;2;3;1;4;3;6;5;2;2;4;1;2;23,49
1984;9;37;1;3;0;4;4;2;4;2;2;2;1;2;31
1985;10;46;2;3;2;3;6;1;5;3;3;3;1;2;34,08
1986;3;29;2;1;0;0;3;1;2;1;2;2;0;2;76,26
1987;2;41;1;1;1;2;1;0;3;2;2;2;0;2;72,19
1988;5;47;2;1;0;3;3;6;5;2;3;3;1;1;42,58
1989;5;46;1;3;0;3;5;8;4;3;2;3;0;2;51,83
1990;7;41;2;3;0;3;1;2;3;2;2;4;0;1;42,93
1991;2;50;2;3;2;3;2;2;4;3;3;3;1;2;24,7
1992;9;22;1;1;2;2;6;7;2;2;1;2;0;2;110,04
1993;2;51;1;3;0;4;4;6;7;3;4;4;2;2;20,61
1994;6;30;1;1;0;2;0;7;2;1;2;1;0;2;57,29
1995;7;41;1;1;0;2;3;4;3;2;2;1;1;2;40,08
1996;7;42;2;1;0;3;3;6;3;2;2;2;1;2;31,46
1997;2;31;1;1;0;2;2;4;2;1;1;2;0;2;94,22
1998;3;29;2;1;0;2;7;0;2;1;2;2;0;2;97,39
1999;8;34;2;2;0;2;3;7;2;2;2;2;0;1;84,14
2000;4;60;1;3;0;3;3;1;6;3;2;3;1;2;16,16
2001;4;36;2;1;0;2;6;8;4;2;2;2;1;2;52,77
2002;9;40;2;3;0;3;6;4;3;2;2;2;1;2;39,69
2003;6;40;2;3;0;3;3;1;5;3;2;3;2;2;37,25
2004;9;58;1;3;1;3;5;4;4;2;2;2;1;2;40,57
2005;10;37;2;3;0;2;3;8;3;2;2;2;1;2;87,87
2006;8;48;2;3;1;2;6;8;5;3;3;3;1;2;28,37
2007;8;41;2;3;0;2;3;5;3;2;2;2;0;2;55,84
2008;2;28;1;1;0;2;2;6;3;2;2;2;0;2;75,45
2009;10;31;2;1;0;1;1;5;2;1;2;1;0;2;93
